Feature,Importance_Score
tear_characteristics_Full,0.19340726611235876
tear_characteristics_Tear_AntPost,0.1733208320233763
Aged,0.1701358642904684
InsuranceType,0.1664798805854211
Tear_Area_cm2,0.1556670128715548
Pre-Op_ROM_Pre-Op_IR,0.10567837600192818
PREOP_Strength_ER,0.07793019866023096
ROM_Deficit_Score,0.07216448516805184
tear_characteristics_Tear_Thickness,0.07046990347741336
ER_IR_Ratio,0.06344242150535451
Gender,0.05142416083472793
PREOP_Strength_LO,0.049209340869772834
PREOP_Strength_SS,0.04506012509195022
PREOP_Strength_Add,0.04390801550018323
Pain_Frequency_Mean,0.042655405818540305
tear_characteristics_Tear_MedLat,0.0409602606911361
Log_Tear_Area,0.038909115085536745
Tear_AP_ML_Ratio,0.03674828092414602
PREOP_DIFFICULTY_Overhead,0.030145518037184998
PREOP_Strength_IR,0.028316209613252524
Pre-Op_ROM_Pre-Op_Abd,0.028308490807222614
PREOP_LOP_Overhead,0.027767991018378648
Pre-Op_ROM_Pre-Op_ER,0.026938379674615105
PREOP_DIFFICULTY_Behind_Back,0.02374736796983826
PREOP_LOP_Sleep,0.019031391382608395
PREOP_FOP_Extreme_Pain,0.017491227953209586
Pre-Op_ROM_Pre-Op_FF,0.015501972508914259
PREOP_FOP_Activity_Pain,0.011203703886874278
PREOP_FOP_Sleep_Pain,0.010952042543127616
