Feature,Importance_Score
Aged,0.24637844191690117
InsuranceType,0.24517528794072876
tear_characteristics_Full,0.22550066657905316
tear_characteristics_Tear_AntPost,0.18806436181858358
Pre-Op_ROM_Pre-Op_IR,0.18630654662199245
Tear_Area_cm2,0.15428955968313415
ER_IR_Ratio,0.12122877346473565
ROM_Deficit_Score,0.10492317127071635
PREOP_Strength_ER,0.09862135935339045
PREOP_Strength_Add,0.08887967602335768
Gender,0.08620023992478795
PREOP_Strength_LO,0.085695998678171
Log_Tear_Area,0.07767798040272132
Pre-Op_ROM_Pre-Op_ER,0.07731925243317245
Tear_AP_ML_Ratio,0.07064605921422544
PREOP_DIFFICULTY_Overhead,0.06316371120233465
PREOP_Strength_SS,0.06201262048003862
PREOP_LOP_Overhead,0.060481433843196084
PREOP_Strength_IR,0.06045130945496911
tear_characteristics_Tear_Thickness,0.05753794872829424
tear_characteristics_Tear_MedLat,0.05644952275891462
Pre-Op_ROM_Pre-Op_Abd,0.05597012676827745
Pain_Frequency_Mean,0.04772496070232076
PREOP_FOP_Extreme_Pain,0.046169804059159866
PREOP_DIFFICULTY_Behind_Back,0.038392406917818644
PREOP_LOP_Sleep,0.03336733080787128
Pre-Op_ROM_Pre-Op_FF,0.03315782453384345
PREOP_FOP_Sleep_Pain,0.026809409267916782
PREOP_FOP_Activity_Pain,0.02361346198488552
