Feature,Importance_Score
tear_characteristics_Full,0.14759930581626768
tear_characteristics_Tear_AntPost,0.11548728809381147
InsuranceType,0.10518731047011605
Aged,0.0943732198811397
Tear_Area_cm2,0.07418833227898954
Pre-Op_ROM_Pre-Op_IR,0.06383786101882305
Log_Tear_Area,0.050205310534260986
ER_IR_Ratio,0.03626683507646739
PREOP_Strength_ER,0.03614088405706039
ROM_Deficit_Score,0.03524000329245836
tear_characteristics_Tear_Thickness,0.035185980231857275
tear_characteristics_Tear_MedLat,0.028124090034660425
PREOP_Strength_LO,0.026581242633218802
PREOP_Strength_Add,0.02376265088735894
Gender,0.021457668520526912
Tear_AP_ML_Ratio,0.021428152277467295
PREOP_Strength_SS,0.019788338362320797
Pre-Op_ROM_Pre-Op_ER,0.018428617958025806
PREOP_FOP_Extreme_Pain,0.017592411528680154
Pain_Frequency_Mean,0.01704286681958469
PREOP_LOP_Overhead,0.015684937137128385
Pre-Op_ROM_Pre-Op_Abd,0.01563363860019782
PREOP_DIFFICULTY_Overhead,0.01509044038090545
PREOP_LOP_Sleep,0.012407387427752787
PREOP_Strength_IR,0.01231796322073557
PREOP_DIFFICULTY_Behind_Back,0.010289933383099076
PREOP_FOP_Sleep_Pain,0.008504439870174855
Pre-Op_ROM_Pre-Op_FF,0.007347915096355316
PREOP_FOP_Activity_Pain,0.006852551787805147
