Feature,Importance_Score
Aged,0.7923417794971355
Tear_Area_cm2,0.560960256904995
PREOP_Strength_Add,0.5087844455380995
tear_characteristics_Tear_AntPost,0.48245173967753313
InsuranceType,0.4754322356221256
ER_IR_Ratio,0.47357879883423565
PREOP_Strength_IR,0.4350559963592879
PREOP_Strength_LO,0.41632858682550955
PREOP_Strength_ER,0.4135290317849848
tear_characteristics_Full,0.41135491623504455
ROM_Deficit_Score,0.40162079345439206
PREOP_Strength_SS,0.3820169263923428
Pre-Op_ROM_Pre-Op_IR,0.3205017036041001
tear_characteristics_Tear_Thickness,0.307504414530714
Pre-Op_ROM_Pre-Op_ER,0.24291341210324452
tear_characteristics_Tear_MedLat,0.23985817588609054
Tear_AP_ML_Ratio,0.23277050174196878
Pain_Frequency_Mean,0.2319833972203255
Pre-Op_ROM_Pre-Op_Abd,0.23016486155047972
Gender,0.22969149005263148
PREOP_DIFFICULTY_Overhead,0.22048828374130042
Log_Tear_Area,0.17449136790145106
PREOP_LOP_Sleep,0.16734827674041228
Pre-Op_ROM_Pre-Op_FF,0.16423875610670413
PREOP_DIFFICULTY_Behind_Back,0.16184881230379666
PREOP_LOP_Overhead,0.16099231536042974
PREOP_FOP_Extreme_Pain,0.13070614658389587
PREOP_FOP_Sleep_Pain,0.11942969950662145
PREOP_FOP_Activity_Pain,0.09946033155866374
