Feature,Importance_Score
tear_characteristics_Full,0.2238776298956832
tear_characteristics_Tear_AntPost,0.20545715464054956
Aged,0.19655391816488008
InsuranceType,0.1816230436098518
Tear_Area_cm2,0.1321698599675559
Pre-Op_ROM_Pre-Op_IR,0.10597382396164567
PREOP_Strength_ER,0.08726388925891702
ROM_Deficit_Score,0.07877769568137165
ER_IR_Ratio,0.07417128256106612
PREOP_Strength_Add,0.06220293927789185
tear_characteristics_Tear_MedLat,0.06045336184128441
PREOP_Strength_LO,0.060436017993601716
Tear_AP_ML_Ratio,0.05643374977430012
Gender,0.055885873034312715
tear_characteristics_Tear_Thickness,0.05268611436790276
PREOP_Strength_SS,0.051306016025234595
Log_Tear_Area,0.04061523723978729
Pain_Frequency_Mean,0.039999377806562625
PREOP_Strength_IR,0.03951729750184028
Pre-Op_ROM_Pre-Op_ER,0.03921333515182153
PREOP_LOP_Overhead,0.03580234803445494
Pre-Op_ROM_Pre-Op_Abd,0.03470698800199972
PREOP_DIFFICULTY_Overhead,0.030065237698691932
PREOP_LOP_Sleep,0.025292105735616462
PREOP_DIFFICULTY_Behind_Back,0.02296222158068429
Pre-Op_ROM_Pre-Op_FF,0.021695441183053332
PREOP_FOP_Extreme_Pain,0.019692385699717423
PREOP_FOP_Activity_Pain,0.013709947005265899
PREOP_FOP_Sleep_Pain,0.013407540159126487
