Feature,Importance_Score
Aged,0.5357301413224141
tear_characteristics_Tear_AntPost,0.5308200783361134
InsuranceType,0.4660987809929496
tear_characteristics_Full,0.39011020910592636
Tear_Area_cm2,0.3309588327819303
PREOP_Strength_Add,0.2951018137210573
Pre-Op_ROM_Pre-Op_IR,0.2755564641722288
ER_IR_Ratio,0.26301181181027233
PREOP_Strength_ER,0.25727189654881716
PREOP_Strength_LO,0.2545108102997743
ROM_Deficit_Score,0.24314466427745057
PREOP_Strength_SS,0.2166983731927288
tear_characteristics_Tear_MedLat,0.19656034954552493
Gender,0.19082121566620736
PREOP_Strength_IR,0.19043617809075483
tear_characteristics_Tear_Thickness,0.18446442067799945
Tear_AP_ML_Ratio,0.16487159524548364
Pre-Op_ROM_Pre-Op_ER,0.15337891110237434
Pre-Op_ROM_Pre-Op_Abd,0.13622527751449098
Pain_Frequency_Mean,0.1318326870303233
PREOP_LOP_Overhead,0.1212156225062279
PREOP_DIFFICULTY_Overhead,0.11309558062059244
PREOP_LOP_Sleep,0.08560471620333096
PREOP_DIFFICULTY_Behind_Back,0.07797135177665751
Pre-Op_ROM_Pre-Op_FF,0.07747149993579856
PREOP_FOP_Extreme_Pain,0.06528737492169333
PREOP_FOP_Activity_Pain,0.06289292027692221
PREOP_FOP_Sleep_Pain,0.05205163007723718
Log_Tear_Area,0.045551703867425034
