Feature,Importance_Score
InsuranceType,0.6696024092311817
Aged,0.6500255646238828
tear_characteristics_Full,0.640755239922021
tear_characteristics_Tear_AntPost,0.563653848321155
Tear_Area_cm2,0.488711279586924
Pre-Op_ROM_Pre-Op_IR,0.449833365450721
PREOP_Strength_Add,0.3940675428690343
ER_IR_Ratio,0.3927061007641269
ROM_Deficit_Score,0.3531990344742001
PREOP_Strength_ER,0.3458661010665846
PREOP_Strength_LO,0.3195700327445398
Gender,0.3164162105918276
PREOP_Strength_SS,0.2713969851710612
PREOP_Strength_IR,0.2399958801994366
tear_characteristics_Tear_Thickness,0.23800664630436277
PREOP_DIFFICULTY_Overhead,0.22350977341793746
Pre-Op_ROM_Pre-Op_Abd,0.21516000800282367
Pre-Op_ROM_Pre-Op_ER,0.21338656058736433
Pain_Frequency_Mean,0.20553457775203596
Tear_AP_ML_Ratio,0.2047334491572559
tear_characteristics_Tear_MedLat,0.19103072302076513
PREOP_LOP_Overhead,0.15511357217624386
PREOP_DIFFICULTY_Behind_Back,0.14110323568643762
Pre-Op_ROM_Pre-Op_FF,0.13390957704073284
PREOP_LOP_Sleep,0.13056578716057587
PREOP_FOP_Extreme_Pain,0.11978821806090449
PREOP_FOP_Activity_Pain,0.10954524294948327
PREOP_FOP_Sleep_Pain,0.09077954530006363
Log_Tear_Area,0.027015654104833437
