Feature,Importance_Score
Aged,0.6789688814108973
InsuranceType,0.5434203210634748
ER_IR_Ratio,0.4790272428654152
tear_characteristics_Tear_AntPost,0.47186605693910644
Tear_Area_cm2,0.4384962579177499
PREOP_Strength_Add,0.38623709026959835
tear_characteristics_Full,0.38168606462124693
Pre-Op_ROM_Pre-Op_IR,0.37476134939293565
PREOP_Strength_ER,0.36064015653216475
PREOP_Strength_LO,0.3262740604449008
PREOP_Strength_SS,0.3258477053029752
ROM_Deficit_Score,0.3053825940884293
PREOP_Strength_IR,0.279919434211975
Pre-Op_ROM_Pre-Op_Abd,0.24282880433914927
Log_Tear_Area,0.23118109970012976
Pre-Op_ROM_Pre-Op_ER,0.22790617420399847
Gender,0.22013354068259913
tear_characteristics_Tear_Thickness,0.2199058878536308
Tear_AP_ML_Ratio,0.20934768527898534
PREOP_DIFFICULTY_Overhead,0.19457130152224966
PREOP_LOP_Overhead,0.1694694134870604
tear_characteristics_Tear_MedLat,0.1632971198656807
Pain_Frequency_Mean,0.1621451038660693
Pre-Op_ROM_Pre-Op_FF,0.15827459904658833
PREOP_FOP_Extreme_Pain,0.1562661171368969
PREOP_DIFFICULTY_Behind_Back,0.15231060254222722
PREOP_LOP_Sleep,0.128260251002365
PREOP_FOP_Sleep_Pain,0.10737028274348191
PREOP_FOP_Activity_Pain,0.10191544488612407
