Feature,Importance_Score
Aged,0.32380580345483806
InsuranceType,0.26499396438793066
tear_characteristics_Tear_AntPost,0.2575588507562692
tear_characteristics_Full,0.25014274756440497
Tear_Area_cm2,0.22011504700392154
Pre-Op_ROM_Pre-Op_IR,0.18381865517505705
ER_IR_Ratio,0.17071401421288063
PREOP_Strength_ER,0.1693112595970735
PREOP_Strength_LO,0.14760980843669486
PREOP_Strength_Add,0.14646256994260384
ROM_Deficit_Score,0.1305409972030274
PREOP_Strength_SS,0.12211422969658463
PREOP_Strength_IR,0.1153418760841207
tear_characteristics_Tear_MedLat,0.1088797787963633
Log_Tear_Area,0.10860890310825333
tear_characteristics_Tear_Thickness,0.09539464536206603
Tear_AP_ML_Ratio,0.09089335785168207
Pre-Op_ROM_Pre-Op_ER,0.08972465688232634
Gender,0.08938696712587395
PREOP_LOP_Overhead,0.0851663894791354
Pre-Op_ROM_Pre-Op_Abd,0.0760237194446562
PREOP_DIFFICULTY_Overhead,0.07262175637111987
Pre-Op_ROM_Pre-Op_FF,0.06764656494341793
Pain_Frequency_Mean,0.06537939807736916
PREOP_FOP_Extreme_Pain,0.057726070291535876
PREOP_LOP_Sleep,0.057122529743418644
PREOP_FOP_Sleep_Pain,0.052135910728801964
PREOP_DIFFICULTY_Behind_Back,0.05152278151987366
PREOP_FOP_Activity_Pain,0.0321741371787284
