Feature,Importance_Score
Aged,0.5451100849100773
tear_characteristics_Tear_AntPost,0.49531441881839655
tear_characteristics_Full,0.40339554344024964
InsuranceType,0.4015985072358496
Tear_Area_cm2,0.3174133610853694
ROM_Deficit_Score,0.29328960560965267
PREOP_Strength_LO,0.28962971263878606
PREOP_Strength_Add,0.28665387025646577
Pre-Op_ROM_Pre-Op_IR,0.2841351964204771
ER_IR_Ratio,0.283653823378884
PREOP_Strength_ER,0.2593244800846013
PREOP_Strength_SS,0.23610165605506356
tear_characteristics_Tear_Thickness,0.20721593696319673
tear_characteristics_Tear_MedLat,0.1917501498568184
PREOP_Strength_IR,0.17651613293114193
Pre-Op_ROM_Pre-Op_Abd,0.16528494436436997
Gender,0.1622696523627105
Tear_AP_ML_Ratio,0.1601527997189301
PREOP_DIFFICULTY_Overhead,0.14906131305844197
Pre-Op_ROM_Pre-Op_ER,0.13253539883629495
Pain_Frequency_Mean,0.1264869709356946
Pre-Op_ROM_Pre-Op_FF,0.10242481520834316
PREOP_LOP_Overhead,0.09632124628233914
PREOP_FOP_Extreme_Pain,0.09545307252184655
PREOP_LOP_Sleep,0.08633921521983993
PREOP_FOP_Activity_Pain,0.07981943450496697
PREOP_DIFFICULTY_Behind_Back,0.07104677352909339
PREOP_FOP_Sleep_Pain,0.06890367648740041
Log_Tear_Area,0.04284423036529883
