Feature,Importance_Score
Aged,0.714844690507239
Tear_Area_cm2,0.5878056639317754
PREOP_Strength_Add,0.5061803391583687
InsuranceType,0.46538436271493044
ER_IR_Ratio,0.4197466037490505
tear_characteristics_Tear_AntPost,0.4003595650885043
tear_characteristics_Full,0.37199717855947456
PREOP_Strength_IR,0.3700609725577566
Pre-Op_ROM_Pre-Op_IR,0.3560416801654037
PREOP_Strength_LO,0.3350135010471635
ROM_Deficit_Score,0.333558922759504
PREOP_Strength_ER,0.32346586057291443
PREOP_Strength_SS,0.3144528198532546
tear_characteristics_Tear_Thickness,0.25786166687263234
Gender,0.22968628756155413
Pre-Op_ROM_Pre-Op_ER,0.20294540314774356
Tear_AP_ML_Ratio,0.19720671934227996
tear_characteristics_Tear_MedLat,0.19251200357900508
Pre-Op_ROM_Pre-Op_Abd,0.1913954624023073
Pain_Frequency_Mean,0.18497123453651354
PREOP_DIFFICULTY_Overhead,0.14838806721250672
Pre-Op_ROM_Pre-Op_FF,0.14410692603094882
PREOP_LOP_Overhead,0.14221920921008904
PREOP_LOP_Sleep,0.13972069547514362
PREOP_DIFFICULTY_Behind_Back,0.13797828094248205
Log_Tear_Area,0.12578585034269704
PREOP_FOP_Extreme_Pain,0.12358117482607044
PREOP_FOP_Sleep_Pain,0.11465997240599314
PREOP_FOP_Activity_Pain,0.08519968550865135
