Feature,Importance_Score
tear_characteristics_Full,0.28921211529948393
Aged,0.28133678324607525
InsuranceType,0.2620402053661974
tear_characteristics_Tear_AntPost,0.23049023473003105
Pre-Op_ROM_Pre-Op_IR,0.19333738590581248
Tear_Area_cm2,0.1928696307592659
ER_IR_Ratio,0.14379167912348206
PREOP_Strength_ER,0.12855016310811038
ROM_Deficit_Score,0.11582104408750848
PREOP_Strength_Add,0.10760649685420441
PREOP_Strength_LO,0.09495192592317872
Gender,0.09161623473666503
Tear_AP_ML_Ratio,0.08371373389869746
tear_characteristics_Tear_Thickness,0.08339042876941791
tear_characteristics_Tear_MedLat,0.07201904809669772
Pre-Op_ROM_Pre-Op_ER,0.06985438409973907
PREOP_Strength_SS,0.06944594525104876
Pre-Op_ROM_Pre-Op_Abd,0.06003300452504682
Pain_Frequency_Mean,0.059913391358562225
PREOP_DIFFICULTY_Overhead,0.05689875809433516
PREOP_Strength_IR,0.054483215907606575
Log_Tear_Area,0.05183531860525377
PREOP_LOP_Overhead,0.04934294021038982
PREOP_DIFFICULTY_Behind_Back,0.042706447823146206
PREOP_FOP_Extreme_Pain,0.040998361770344285
PREOP_LOP_Sleep,0.03764107702221255
Pre-Op_ROM_Pre-Op_FF,0.032653039753342654
PREOP_FOP_Activity_Pain,0.030931176030538653
PREOP_FOP_Sleep_Pain,0.026538047319884336
