Feature,Importance_Score
tear_characteristics_Full,0.3317727287098538
InsuranceType,0.3035272144481522
Aged,0.3017098242216763
tear_characteristics_Tear_AntPost,0.2834086047525255
Tear_Area_cm2,0.22329079765052834
Pre-Op_ROM_Pre-Op_IR,0.1807370805815436
ER_IR_Ratio,0.15397080601363453
ROM_Deficit_Score,0.14141849238714732
PREOP_Strength_ER,0.1323508443496006
PREOP_Strength_Add,0.13189454888850888
Gender,0.1098484918321613
PREOP_Strength_LO,0.10357086425375217
PREOP_Strength_SS,0.09281003319350302
PREOP_Strength_IR,0.08609947938770332
Tear_AP_ML_Ratio,0.08511733440128849
tear_characteristics_Tear_MedLat,0.07843453981625968
Pre-Op_ROM_Pre-Op_Abd,0.07807476517487276
tear_characteristics_Tear_Thickness,0.07619582176653093
Pain_Frequency_Mean,0.07231384073328744
Pre-Op_ROM_Pre-Op_ER,0.07082611319479526
PREOP_DIFFICULTY_Overhead,0.06801171444155643
PREOP_LOP_Overhead,0.06285490789540661
Log_Tear_Area,0.0566456411044559
Pre-Op_ROM_Pre-Op_FF,0.04128890305357076
PREOP_DIFFICULTY_Behind_Back,0.040363498341540315
PREOP_LOP_Sleep,0.03977747036840264
PREOP_FOP_Extreme_Pain,0.035782311639824496
PREOP_FOP_Activity_Pain,0.029375738328810606
PREOP_FOP_Sleep_Pain,0.026449301896413948
