Feature,Importance_Score
tear_characteristics_Full,0.24678546867595677
Aged,0.21070595701501035
tear_characteristics_Tear_AntPost,0.19641881527923044
InsuranceType,0.18105216246388028
Tear_Area_cm2,0.13488433210525516
Pre-Op_ROM_Pre-Op_IR,0.13233003384119454
PREOP_Strength_ER,0.09785393190108448
ER_IR_Ratio,0.09572495501607058
tear_characteristics_Tear_Thickness,0.08688629065836342
ROM_Deficit_Score,0.08670583737690105
PREOP_Strength_LO,0.07443200545562435
PREOP_Strength_Add,0.07251713592089473
Gender,0.0684933562977932
tear_characteristics_Tear_MedLat,0.06826714117684117
Log_Tear_Area,0.06677659029139014
PREOP_Strength_SS,0.06501887690473353
PREOP_Strength_IR,0.05114042721181385
Pre-Op_ROM_Pre-Op_ER,0.05082244568697657
Tear_AP_ML_Ratio,0.05027300209072213
Pre-Op_ROM_Pre-Op_Abd,0.04494233240050448
PREOP_DIFFICULTY_Overhead,0.04347775375519143
Pain_Frequency_Mean,0.04234228139301872
PREOP_LOP_Overhead,0.03792842731157272
PREOP_FOP_Extreme_Pain,0.03154364793600597
PREOP_DIFFICULTY_Behind_Back,0.02777727153460064
Pre-Op_ROM_Pre-Op_FF,0.027524428745233878
PREOP_LOP_Sleep,0.02443802694219666
PREOP_FOP_Activity_Pain,0.017902791519392565
PREOP_FOP_Sleep_Pain,0.016277595862126022
