Feature,Importance_Score
tear_characteristics_Full,0.1843006587709403
InsuranceType,0.15106651266230775
Aged,0.14638480821571087
tear_characteristics_Tear_AntPost,0.14430942510478814
Pre-Op_ROM_Pre-Op_IR,0.10916698955330073
Tear_Area_cm2,0.08975515690159673
ER_IR_Ratio,0.0735472336353531
PREOP_Strength_ER,0.06375749195754077
ROM_Deficit_Score,0.061781677046759194
Gender,0.05481345828911258
PREOP_Strength_Add,0.05053358100532677
PREOP_Strength_LO,0.04712665270375143
Log_Tear_Area,0.046562848358067836
tear_characteristics_Tear_Thickness,0.040759957174604504
tear_characteristics_Tear_MedLat,0.040079457165481815
Tear_AP_ML_Ratio,0.03699832098065906
PREOP_Strength_SS,0.036562526365625424
Pre-Op_ROM_Pre-Op_Abd,0.032906159549759985
PREOP_Strength_IR,0.030008056442184156
Pre-Op_ROM_Pre-Op_ER,0.029970678895023802
PREOP_DIFFICULTY_Overhead,0.02943150104492866
PREOP_LOP_Overhead,0.02462961309736144
Pain_Frequency_Mean,0.021245630498864656
PREOP_FOP_Extreme_Pain,0.019820919680614047
PREOP_DIFFICULTY_Behind_Back,0.017758185227599473
PREOP_FOP_Sleep_Pain,0.01484493182236778
PREOP_FOP_Activity_Pain,0.013508771531201063
Pre-Op_ROM_Pre-Op_FF,0.013441134953522126
PREOP_LOP_Sleep,0.012657322141572124
