Feature,Importance_Score
Aged,0.3036238501090868
tear_characteristics_Full,0.2896679835170348
tear_characteristics_Tear_AntPost,0.2726164055486746
InsuranceType,0.27000557172556555
Tear_Area_cm2,0.22224050618305816
Pre-Op_ROM_Pre-Op_IR,0.2162723977872023
ER_IR_Ratio,0.1447146332023763
PREOP_Strength_Add,0.14213221478697213
ROM_Deficit_Score,0.1408597269706916
PREOP_Strength_ER,0.13821719454093245
Gender,0.1198017869511125
PREOP_Strength_LO,0.11790652762272992
tear_characteristics_Tear_Thickness,0.11766929741031028
PREOP_Strength_SS,0.09685140895669038
Pre-Op_ROM_Pre-Op_ER,0.09001451262023254
tear_characteristics_Tear_MedLat,0.08176715269227781
Tear_AP_ML_Ratio,0.07858060180199912
Pre-Op_ROM_Pre-Op_Abd,0.07786858182040496
PREOP_Strength_IR,0.07725359267646718
PREOP_DIFFICULTY_Overhead,0.0739847502341229
Pain_Frequency_Mean,0.06823908539936839
PREOP_LOP_Overhead,0.05826546291611585
PREOP_FOP_Extreme_Pain,0.0502363934328479
PREOP_FOP_Activity_Pain,0.045387662604890314
PREOP_LOP_Sleep,0.04400629040269706
Pre-Op_ROM_Pre-Op_FF,0.04310606398111827
PREOP_DIFFICULTY_Behind_Back,0.041968923978051687
Log_Tear_Area,0.039257519965407245
PREOP_FOP_Sleep_Pain,0.031965701572753975
