Feature,Importance_Score
Aged,0.27928357551726546
tear_characteristics_Full,0.2377188533046467
InsuranceType,0.2334787302379347
tear_characteristics_Tear_AntPost,0.23127782531772467
Tear_Area_cm2,0.19650066627960858
Pre-Op_ROM_Pre-Op_IR,0.13882376156896103
PREOP_Strength_ER,0.12687253474967983
PREOP_Strength_Add,0.12642631081605948
ER_IR_Ratio,0.12370681759374379
ROM_Deficit_Score,0.12120830349293377
PREOP_Strength_LO,0.11297344320690446
PREOP_Strength_SS,0.09478929657080175
Log_Tear_Area,0.08808410506868848
PREOP_Strength_IR,0.0869063759426985
Gender,0.08533448333255898
tear_characteristics_Tear_Thickness,0.07960271683210958
Tear_AP_ML_Ratio,0.07697267177654013
tear_characteristics_Tear_MedLat,0.0766342832001137
Pre-Op_ROM_Pre-Op_Abd,0.06674096231851083
PREOP_LOP_Overhead,0.05828265796285321
Pre-Op_ROM_Pre-Op_ER,0.057998868364751564
Pain_Frequency_Mean,0.05315604124909264
PREOP_DIFFICULTY_Overhead,0.051714913699507134
PREOP_DIFFICULTY_Behind_Back,0.04715263951251062
Pre-Op_ROM_Pre-Op_FF,0.04544331565752364
PREOP_LOP_Sleep,0.044042716796667325
PREOP_FOP_Extreme_Pain,0.03301369076516086
PREOP_FOP_Sleep_Pain,0.0294803111837602
PREOP_FOP_Activity_Pain,0.018967828449816464
