Feature,Importance_Score
InsuranceType,0.25991203938977836
Aged,0.2576084827711
tear_characteristics_Full,0.24202282022452012
tear_characteristics_Tear_AntPost,0.21076796280113433
Pre-Op_ROM_Pre-Op_IR,0.17422811412838485
Tear_Area_cm2,0.17234580499139407
ER_IR_Ratio,0.14671406384803193
PREOP_Strength_ER,0.13229487373465793
ROM_Deficit_Score,0.11933869754222828
PREOP_Strength_Add,0.11682881524393311
Gender,0.09845211001404955
PREOP_Strength_LO,0.09613962168016972
Pre-Op_ROM_Pre-Op_ER,0.08438634274221334
PREOP_Strength_SS,0.08382337888861298
PREOP_Strength_IR,0.07545334168689327
Log_Tear_Area,0.0741704468170297
tear_characteristics_Tear_MedLat,0.0728460928171379
Pre-Op_ROM_Pre-Op_Abd,0.07269341920014691
Tear_AP_ML_Ratio,0.07124109304765767
PREOP_DIFFICULTY_Overhead,0.06960819225581122
Pain_Frequency_Mean,0.06607173051949762
tear_characteristics_Tear_Thickness,0.0659335976007595
PREOP_LOP_Overhead,0.05993350303280934
PREOP_FOP_Extreme_Pain,0.05349699111470854
Pre-Op_ROM_Pre-Op_FF,0.04717480200627545
PREOP_DIFFICULTY_Behind_Back,0.04335355817897141
PREOP_FOP_Sleep_Pain,0.04176630410609303
PREOP_LOP_Sleep,0.040208854506842466
PREOP_FOP_Activity_Pain,0.03161663022985516
