Feature,Importance_Score
Aged,0.2284175724818342
tear_characteristics_Full,0.22410652836169317
tear_characteristics_Tear_AntPost,0.20570174473293337
InsuranceType,0.20023969084939783
Tear_Area_cm2,0.15535329591499653
Pre-Op_ROM_Pre-Op_IR,0.14617691535057306
PREOP_Strength_ER,0.0993365326742112
ER_IR_Ratio,0.09806210938989283
ROM_Deficit_Score,0.09628354446294828
PREOP_Strength_Add,0.08041162319978269
PREOP_Strength_LO,0.07851170933640199
Log_Tear_Area,0.07740063822217795
Gender,0.07324817304006596
tear_characteristics_Tear_Thickness,0.0699851875703582
Pre-Op_ROM_Pre-Op_ER,0.06453075398238026
PREOP_Strength_SS,0.06301016269846108
PREOP_Strength_IR,0.060106809099630495
tear_characteristics_Tear_MedLat,0.05416025422856512
Tear_AP_ML_Ratio,0.05360618666235252
Pain_Frequency_Mean,0.05292083750818209
Pre-Op_ROM_Pre-Op_Abd,0.052165920288015526
PREOP_DIFFICULTY_Overhead,0.05104829413090488
PREOP_LOP_Overhead,0.04853647317908338
PREOP_FOP_Extreme_Pain,0.04716668335634073
Pre-Op_ROM_Pre-Op_FF,0.03322547693075282
PREOP_DIFFICULTY_Behind_Back,0.032388884330920534
PREOP_FOP_Sleep_Pain,0.03156946519299477
PREOP_LOP_Sleep,0.02993796422964718
PREOP_FOP_Activity_Pain,0.025409973670232983
