Feature,Importance_Score
Aged,0.31892206864138845
InsuranceType,0.3070058694331435
tear_characteristics_Full,0.30104899727443746
tear_characteristics_Tear_AntPost,0.2518309158628862
Tear_Area_cm2,0.24016027634657092
Pre-Op_ROM_Pre-Op_IR,0.18467339820994233
ER_IR_Ratio,0.1738038833273918
ROM_Deficit_Score,0.1495200999415204
PREOP_Strength_ER,0.13757522378068213
PREOP_Strength_Add,0.13633990386000672
PREOP_Strength_LO,0.12545492380055417
tear_characteristics_Tear_Thickness,0.11765888500179006
Gender,0.1162961945535663
PREOP_Strength_IR,0.09427791983094685
tear_characteristics_Tear_MedLat,0.09163460941808771
PREOP_Strength_SS,0.09050141646754557
Tear_AP_ML_Ratio,0.08637640699641574
Pre-Op_ROM_Pre-Op_ER,0.08442486650821271
Pain_Frequency_Mean,0.08378260577747886
Pre-Op_ROM_Pre-Op_Abd,0.08269421607626548
Log_Tear_Area,0.07194334799140124
PREOP_DIFFICULTY_Overhead,0.06911667525275621
PREOP_LOP_Overhead,0.0625882668583584
PREOP_FOP_Extreme_Pain,0.05094517770163573
Pre-Op_ROM_Pre-Op_FF,0.05074304941545917
PREOP_LOP_Sleep,0.04519812826448684
PREOP_DIFFICULTY_Behind_Back,0.0411837893475886
PREOP_FOP_Activity_Pain,0.03503964272542436
PREOP_FOP_Sleep_Pain,0.03399197108630616
