Feature,Importance_Score
tear_characteristics_Full,0.6162517347770783
InsuranceType,0.535989809055039
Aged,0.5126779224665334
tear_characteristics_Tear_AntPost,0.5010316928690769
Pre-Op_ROM_Pre-Op_IR,0.3137430705736015
Tear_Area_cm2,0.307799275631257
ER_IR_Ratio,0.2720938350831806
PREOP_Strength_ER,0.23318631041507773
ROM_Deficit_Score,0.23064694269580804
PREOP_Strength_Add,0.22697963791323528
PREOP_Strength_LO,0.21029668408743588
Gender,0.19765328342540286
tear_characteristics_Tear_Thickness,0.1784567443028774
PREOP_Strength_SS,0.1724378121199536
Tear_AP_ML_Ratio,0.15466231535899952
Pre-Op_ROM_Pre-Op_Abd,0.14970158962947724
PREOP_Strength_IR,0.14765363866452968
tear_characteristics_Tear_MedLat,0.14658412543393898
Pre-Op_ROM_Pre-Op_ER,0.1300430594792412
Pain_Frequency_Mean,0.1281767799318373
PREOP_DIFFICULTY_Overhead,0.11387554795502373
PREOP_LOP_Overhead,0.11270913262202265
PREOP_DIFFICULTY_Behind_Back,0.08482339402984927
PREOP_LOP_Sleep,0.07809041437648566
PREOP_FOP_Extreme_Pain,0.07470285994503213
Pre-Op_ROM_Pre-Op_FF,0.07412346374175881
Log_Tear_Area,0.052194292630114
PREOP_FOP_Activity_Pain,0.045443162073503456
PREOP_FOP_Sleep_Pain,0.039939896672677645
