Feature,Importance_Score
Aged,0.23288727744432228
tear_characteristics_Full,0.23068983124142814
InsuranceType,0.21500384986875953
tear_characteristics_Tear_AntPost,0.1784201846527167
Pre-Op_ROM_Pre-Op_IR,0.15427222052787629
Tear_Area_cm2,0.15164858871252107
ER_IR_Ratio,0.12955613209637257
PREOP_Strength_Add,0.112574515210768
ROM_Deficit_Score,0.10474669277386803
PREOP_Strength_ER,0.10276633682504371
Gender,0.08871005655660938
PREOP_Strength_LO,0.08155728833552889
tear_characteristics_Tear_Thickness,0.07753589664042965
PREOP_Strength_SS,0.07663708857582287
tear_characteristics_Tear_MedLat,0.07279980842648619
Log_Tear_Area,0.07122988878122859
Tear_AP_ML_Ratio,0.06767393353093287
Pre-Op_ROM_Pre-Op_ER,0.06660689854316608
Pre-Op_ROM_Pre-Op_Abd,0.06596936085873942
PREOP_Strength_IR,0.06554856645684165
PREOP_DIFFICULTY_Overhead,0.06341340090737706
Pain_Frequency_Mean,0.057152567066263704
PREOP_LOP_Overhead,0.0502280404017352
PREOP_FOP_Extreme_Pain,0.04074216133152752
Pre-Op_ROM_Pre-Op_FF,0.04038810798279885
PREOP_DIFFICULTY_Behind_Back,0.03519000458246961
PREOP_LOP_Sleep,0.03487991057973594
PREOP_FOP_Activity_Pain,0.028023317812806516
PREOP_FOP_Sleep_Pain,0.024716879218377258
