Feature,Importance_Score
tear_characteristics_Full,0.16895781403753551
Aged,0.15541446333438125
InsuranceType,0.14931973326593617
Tear_Area_cm2,0.11879824920107485
tear_characteristics_Tear_AntPost,0.1132046165837324
Pre-Op_ROM_Pre-Op_IR,0.08280080261230681
tear_characteristics_Tear_MedLat,0.061892354721574276
ER_IR_Ratio,0.060113015795036875
Log_Tear_Area,0.05661281723319711
PREOP_Strength_Add,0.047678086113226006
Tear_AP_ML_Ratio,0.04624497448208716
PREOP_Strength_ER,0.04208508880044326
PREOP_Strength_LO,0.03907007181168273
Gender,0.03855272686274034
ROM_Deficit_Score,0.038239767606872366
PREOP_Strength_IR,0.03798173809619857
PREOP_Strength_SS,0.03259664868014708
tear_characteristics_Tear_Thickness,0.030956587661630664
PREOP_DIFFICULTY_Overhead,0.030908767765155786
Pre-Op_ROM_Pre-Op_ER,0.02985088537123811
PREOP_LOP_Overhead,0.02907535635659295
Pain_Frequency_Mean,0.024866733708093162
Pre-Op_ROM_Pre-Op_Abd,0.023612676429881966
PREOP_FOP_Extreme_Pain,0.02259786437117918
PREOP_LOP_Sleep,0.0206448893543251
Pre-Op_ROM_Pre-Op_FF,0.01701985106785053
PREOP_DIFFICULTY_Behind_Back,0.01619251301497889
PREOP_FOP_Sleep_Pain,0.012282630337137841
PREOP_FOP_Activity_Pain,0.009730731725078885
