Feature,Importance_Score
Aged,0.20364757067143424
InsuranceType,0.16595486129236664
tear_characteristics_Full,0.1651475509862894
tear_characteristics_Tear_AntPost,0.14278495558555557
ER_IR_Ratio,0.1399950362750166
Tear_Area_cm2,0.1316636683304737
PREOP_Strength_Add,0.11987942639515571
Pre-Op_ROM_Pre-Op_IR,0.11930162044041111
ROM_Deficit_Score,0.1040058642944231
PREOP_Strength_LO,0.0891361218717092
Log_Tear_Area,0.0857418112306438
PREOP_Strength_IR,0.08549205232336816
PREOP_Strength_SS,0.08209696394986768
PREOP_Strength_ER,0.07865815334501419
Tear_AP_ML_Ratio,0.06292098410751587
Gender,0.061980989751060346
Pre-Op_ROM_Pre-Op_ER,0.059948946730755674
Pre-Op_ROM_Pre-Op_Abd,0.05744276502527447
PREOP_DIFFICULTY_Overhead,0.05468266114909548
Pain_Frequency_Mean,0.050906270225149264
PREOP_LOP_Overhead,0.05027684223505276
tear_characteristics_Tear_Thickness,0.048759131075443836
tear_characteristics_Tear_MedLat,0.047005865042349604
Pre-Op_ROM_Pre-Op_FF,0.03838608041332452
PREOP_FOP_Extreme_Pain,0.03732793232963161
PREOP_DIFFICULTY_Behind_Back,0.036334002470744205
PREOP_FOP_Activity_Pain,0.033765412254989934
PREOP_LOP_Sleep,0.032577610837595916
PREOP_FOP_Sleep_Pain,0.027923825321361756
