Feature,Importance_Score
Aged,0.5884733109051864
tear_characteristics_Full,0.524133304576118
tear_characteristics_Tear_AntPost,0.4989445222983799
InsuranceType,0.47660237477103956
Tear_Area_cm2,0.3868144653952259
PREOP_Strength_Add,0.2878756404243744
Pre-Op_ROM_Pre-Op_IR,0.2849358590700256
PREOP_Strength_ER,0.26383782883993717
PREOP_Strength_LO,0.2615022676215954
ROM_Deficit_Score,0.25132678457398117
ER_IR_Ratio,0.24625024322152206
PREOP_Strength_IR,0.2379474445854963
PREOP_Strength_SS,0.2210459890033632
tear_characteristics_Tear_Thickness,0.1812026740010133
Gender,0.17282972335887917
Tear_AP_ML_Ratio,0.16202431684677
tear_characteristics_Tear_MedLat,0.15941613624760245
Pre-Op_ROM_Pre-Op_Abd,0.1482423320317511
Pain_Frequency_Mean,0.13253129484468953
PREOP_LOP_Sleep,0.1273969741155854
Pre-Op_ROM_Pre-Op_ER,0.12474902104251165
PREOP_LOP_Overhead,0.11457707923438393
Log_Tear_Area,0.10892946525782184
PREOP_DIFFICULTY_Overhead,0.09903610794005947
Pre-Op_ROM_Pre-Op_FF,0.09263764917639862
PREOP_FOP_Extreme_Pain,0.0765163016599306
PREOP_DIFFICULTY_Behind_Back,0.07448961898360171
PREOP_FOP_Sleep_Pain,0.06440487047766089
PREOP_FOP_Activity_Pain,0.05761630735486924
