Feature,Importance_Score
tear_characteristics_Full,0.266703813961248
InsuranceType,0.20769618767166564
Aged,0.20109224476243698
Pre-Op_ROM_Pre-Op_IR,0.13931064798851514
tear_characteristics_Tear_AntPost,0.13302937020308467
Tear_Area_cm2,0.10420760493399821
ER_IR_Ratio,0.09192276606788838
Log_Tear_Area,0.0853817527042215
Gender,0.08162586112079319
ROM_Deficit_Score,0.0792097819319759
Tear_AP_ML_Ratio,0.06462309463948802
PREOP_Strength_ER,0.06292355198394897
tear_characteristics_Tear_MedLat,0.05763324968720385
PREOP_Strength_Add,0.05121081863874861
tear_characteristics_Tear_Thickness,0.04783675415521714
PREOP_Strength_LO,0.04713373652919516
PREOP_DIFFICULTY_Overhead,0.04536820497827282
PREOP_FOP_Sleep_Pain,0.039866496427456044
PREOP_FOP_Extreme_Pain,0.039594761878724696
PREOP_Strength_SS,0.0355658901857742
Pre-Op_ROM_Pre-Op_Abd,0.032874077034997465
PREOP_LOP_Overhead,0.028204158665433226
PREOP_Strength_IR,0.027466422225886192
Pain_Frequency_Mean,0.026443147286330883
PREOP_LOP_Sleep,0.02478191145393921
Pre-Op_ROM_Pre-Op_ER,0.022459678970257708
PREOP_DIFFICULTY_Behind_Back,0.02129018066619432
Pre-Op_ROM_Pre-Op_FF,0.019082721536623708
PREOP_FOP_Activity_Pain,0.010793839913397019
