Feature,Importance_Score
tear_characteristics_Full,0.1541307215534773
InsuranceType,0.15105060228445635
tear_characteristics_Tear_AntPost,0.15049463345934927
Aged,0.14997954140040162
Pre-Op_ROM_Pre-Op_IR,0.09705179337486186
Tear_Area_cm2,0.08803441742680607
ER_IR_Ratio,0.08362177838880083
ROM_Deficit_Score,0.07235830365799173
PREOP_Strength_ER,0.06045078048024084
PREOP_Strength_Add,0.05663153487229266
PREOP_Strength_LO,0.052581330355715036
Gender,0.05236918884967066
Log_Tear_Area,0.049075520833354744
PREOP_Strength_SS,0.042046502662928746
Tear_AP_ML_Ratio,0.03967803784911535
tear_characteristics_Tear_MedLat,0.03885585593781537
Pre-Op_ROM_Pre-Op_Abd,0.038060925849632256
Pre-Op_ROM_Pre-Op_ER,0.03655365790868479
PREOP_DIFFICULTY_Overhead,0.03547155452230688
tear_characteristics_Tear_Thickness,0.0340982779513431
PREOP_LOP_Overhead,0.03140854977476257
PREOP_Strength_IR,0.03105218898724891
Pain_Frequency_Mean,0.030769755717654536
PREOP_FOP_Extreme_Pain,0.023608220838263902
PREOP_DIFFICULTY_Behind_Back,0.022572937251459493
Pre-Op_ROM_Pre-Op_FF,0.021421833832170896
PREOP_LOP_Sleep,0.01737324141196184
PREOP_FOP_Sleep_Pain,0.016626606225580497
PREOP_FOP_Activity_Pain,0.01612657795046545
