Feature,Importance_Score
Aged,0.25324131542539063
tear_characteristics_Full,0.2455670363532445
InsuranceType,0.24083797451065664
tear_characteristics_Tear_AntPost,0.1970945333204659
Pre-Op_ROM_Pre-Op_IR,0.17461762855022805
Tear_Area_cm2,0.1550634391744785
PREOP_Strength_ER,0.12866264635196503
ROM_Deficit_Score,0.12349634727990937
ER_IR_Ratio,0.10574051170526497
PREOP_Strength_Add,0.10375609421926475
PREOP_Strength_LO,0.09934543971572349
PREOP_Strength_SS,0.0805559081918092
Gender,0.07971039265495125
tear_characteristics_Tear_MedLat,0.07471471951426344
Tear_AP_ML_Ratio,0.07353906800509682
Log_Tear_Area,0.07070916394075662
Pre-Op_ROM_Pre-Op_ER,0.06512338212330258
tear_characteristics_Tear_Thickness,0.06411657906837487
PREOP_Strength_IR,0.06385891083213943
PREOP_DIFFICULTY_Overhead,0.0615698496847202
Pain_Frequency_Mean,0.05961428251251942
Pre-Op_ROM_Pre-Op_Abd,0.05612927134333316
PREOP_LOP_Overhead,0.05548295229785775
PREOP_FOP_Extreme_Pain,0.0481480041879645
Pre-Op_ROM_Pre-Op_FF,0.03569334148221301
PREOP_DIFFICULTY_Behind_Back,0.03496603362645346
PREOP_FOP_Sleep_Pain,0.03482029605681209
PREOP_LOP_Sleep,0.033664959936213185
PREOP_FOP_Activity_Pain,0.02679538311735276
