Feature,Importance_Score
Aged,0.7949985830568082
tear_characteristics_Tear_AntPost,0.6329014704595339
Tear_Area_cm2,0.541578437464406
PREOP_Strength_Add,0.45778923641468117
InsuranceType,0.4571646882550871
tear_characteristics_Full,0.45665296615583373
PREOP_Strength_LO,0.4271488710658096
ER_IR_Ratio,0.42371408713361836
PREOP_Strength_IR,0.3775514947877407
ROM_Deficit_Score,0.35797479586423914
PREOP_Strength_SS,0.3569477110134496
PREOP_Strength_ER,0.33848116184849336
tear_characteristics_Tear_Thickness,0.2787253450226775
Pre-Op_ROM_Pre-Op_IR,0.2785300145680829
Tear_AP_ML_Ratio,0.23276003804202788
Pre-Op_ROM_Pre-Op_Abd,0.21015937847528313
Pre-Op_ROM_Pre-Op_ER,0.20880562584060844
Gender,0.20822002915194415
Pain_Frequency_Mean,0.207943777568006
tear_characteristics_Tear_MedLat,0.16942279293529827
PREOP_LOP_Overhead,0.16727848244461338
PREOP_DIFFICULTY_Overhead,0.1544161392849189
PREOP_DIFFICULTY_Behind_Back,0.14864074851790304
PREOP_FOP_Extreme_Pain,0.14487418660881354
Pre-Op_ROM_Pre-Op_FF,0.14144458071462782
PREOP_LOP_Sleep,0.1351810522241145
PREOP_FOP_Activity_Pain,0.10779111388099566
PREOP_FOP_Sleep_Pain,0.08177448371842011
Log_Tear_Area,0.05616463680879818
