Feature,Importance_Score
Aged,0.17671658755802003
tear_characteristics_Full,0.14812484650523805
InsuranceType,0.14389375839301335
tear_characteristics_Tear_AntPost,0.13761763221887938
Pre-Op_ROM_Pre-Op_IR,0.1127880060296838
Tear_Area_cm2,0.10201318194486124
PREOP_Strength_ER,0.08074672212798488
ER_IR_Ratio,0.07945068779220232
ROM_Deficit_Score,0.07738143131622079
Log_Tear_Area,0.07136063332850878
PREOP_Strength_LO,0.0615655626041887
PREOP_Strength_Add,0.057499123490301285
PREOP_Strength_SS,0.05687233394049948
Tear_AP_ML_Ratio,0.05283077786359496
Gender,0.05256242370322577
tear_characteristics_Tear_MedLat,0.04974469376672123
Pre-Op_ROM_Pre-Op_ER,0.042254210387416946
tear_characteristics_Tear_Thickness,0.04151401341896158
PREOP_Strength_IR,0.04082392661257506
Pre-Op_ROM_Pre-Op_Abd,0.03812551518918752
PREOP_DIFFICULTY_Overhead,0.03599260437688595
PREOP_LOP_Overhead,0.0320935386077948
PREOP_DIFFICULTY_Behind_Back,0.026518994141790035
Pain_Frequency_Mean,0.026484294110713485
PREOP_FOP_Extreme_Pain,0.025696250202074496
Pre-Op_ROM_Pre-Op_FF,0.02371801026028201
PREOP_LOP_Sleep,0.02368450516683481
PREOP_FOP_Sleep_Pain,0.0165922716545656
PREOP_FOP_Activity_Pain,0.014261612222059492
