Feature,Importance_Score
Aged,0.7553731247278543
tear_characteristics_Tear_AntPost,0.5540873802965508
Tear_Area_cm2,0.49601598723577733
InsuranceType,0.48313952362027157
PREOP_Strength_Add,0.44254549038333724
tear_characteristics_Full,0.43909560431679173
ROM_Deficit_Score,0.403541427459441
ER_IR_Ratio,0.39146936238391855
PREOP_Strength_LO,0.3900014432201503
Pre-Op_ROM_Pre-Op_IR,0.3851161556090102
PREOP_Strength_ER,0.35239981167862766
PREOP_Strength_SS,0.32457156788923774
PREOP_Strength_IR,0.3154429705298944
Gender,0.26551797932398
tear_characteristics_Tear_Thickness,0.24551971166182657
Pre-Op_ROM_Pre-Op_ER,0.23461274148358202
Tear_AP_ML_Ratio,0.2204439989490442
Pre-Op_ROM_Pre-Op_Abd,0.2192615532906951
PREOP_DIFFICULTY_Overhead,0.21319438389082104
tear_characteristics_Tear_MedLat,0.18995073911822713
Pain_Frequency_Mean,0.1830426245535532
Pre-Op_ROM_Pre-Op_FF,0.16825226895830048
PREOP_LOP_Sleep,0.1624705403108251
PREOP_LOP_Overhead,0.13389566174258954
PREOP_FOP_Extreme_Pain,0.129985818590476
PREOP_DIFFICULTY_Behind_Back,0.12862942058204382
PREOP_FOP_Activity_Pain,0.10176882529060505
PREOP_FOP_Sleep_Pain,0.09215176287641685
Log_Tear_Area,0.03375960909285879
