Feature,Importance_Score
tear_characteristics_Full,0.2048568203004885
Aged,0.20373068696380084
InsuranceType,0.1907047226455382
tear_characteristics_Tear_AntPost,0.15809865768146025
Pre-Op_ROM_Pre-Op_IR,0.13317360803961248
Tear_Area_cm2,0.11798055511736326
ER_IR_Ratio,0.09253008770828924
ROM_Deficit_Score,0.08094678876333827
PREOP_Strength_ER,0.06884425134244253
Log_Tear_Area,0.06753723000561702
Tear_AP_ML_Ratio,0.06711239872142696
PREOP_Strength_Add,0.061279504703930225
Gender,0.05876488746149902
PREOP_Strength_LO,0.05703823640875319
tear_characteristics_Tear_Thickness,0.0528969122651627
tear_characteristics_Tear_MedLat,0.050447513975588866
PREOP_Strength_SS,0.04636618179806498
PREOP_FOP_Extreme_Pain,0.04319316837617608
Pre-Op_ROM_Pre-Op_Abd,0.04317652231306558
PREOP_DIFFICULTY_Overhead,0.04160616245233714
PREOP_Strength_IR,0.03754456215710017
Pre-Op_ROM_Pre-Op_ER,0.03437854850192189
PREOP_LOP_Overhead,0.03279922683319884
Pain_Frequency_Mean,0.02869801127610365
Pre-Op_ROM_Pre-Op_FF,0.027601770150425992
PREOP_FOP_Sleep_Pain,0.026424168505922673
PREOP_DIFFICULTY_Behind_Back,0.023430909774449726
PREOP_LOP_Sleep,0.023388814932983476
PREOP_FOP_Activity_Pain,0.016114700866826464
