Feature,Importance_Score
Aged,0.6916093724093071
tear_characteristics_Tear_AntPost,0.5104473701112902
InsuranceType,0.4816456320804295
tear_characteristics_Full,0.39042219416698604
Tear_Area_cm2,0.36618270342200204
PREOP_Strength_Add,0.3404559042161614
PREOP_Strength_ER,0.30782091158332586
PREOP_Strength_LO,0.3073369084371812
ER_IR_Ratio,0.29313402150074525
Pre-Op_ROM_Pre-Op_IR,0.2684438530888395
tear_characteristics_Tear_Thickness,0.262469266014036
ROM_Deficit_Score,0.25215647129454305
PREOP_Strength_IR,0.24415364223151878
PREOP_Strength_SS,0.24306297492134432
tear_characteristics_Tear_MedLat,0.19737669277994208
Pre-Op_ROM_Pre-Op_ER,0.19335794730287714
Tear_AP_ML_Ratio,0.18032893970162983
Pre-Op_ROM_Pre-Op_Abd,0.1741515433176598
Gender,0.16730034746345618
PREOP_DIFFICULTY_Overhead,0.13741183898127224
Pain_Frequency_Mean,0.13409927743668254
PREOP_LOP_Sleep,0.1292588615550837
Log_Tear_Area,0.1262886368969441
Pre-Op_ROM_Pre-Op_FF,0.1248610197966882
PREOP_LOP_Overhead,0.121293831967698
PREOP_FOP_Extreme_Pain,0.09754560860476352
PREOP_DIFFICULTY_Behind_Back,0.09394672254538926
PREOP_FOP_Activity_Pain,0.07515035116350177
PREOP_FOP_Sleep_Pain,0.0722311598184004
