Feature,Importance_Score
InsuranceType,0.19334662773689235
Aged,0.191397165880673
tear_characteristics_Full,0.18736289106165777
tear_characteristics_Tear_AntPost,0.17802707298988704
Tear_Area_cm2,0.12776396174013926
Pre-Op_ROM_Pre-Op_IR,0.12143922528694327
ER_IR_Ratio,0.11007896764232074
ROM_Deficit_Score,0.09041073418898199
PREOP_Strength_ER,0.08845176248110587
PREOP_Strength_Add,0.08619512630833541
Gender,0.0760020176494725
PREOP_Strength_LO,0.07564249260796868
tear_characteristics_Tear_Thickness,0.06288638286445647
PREOP_Strength_SS,0.059947026509662764
Pre-Op_ROM_Pre-Op_ER,0.054600698834794195
Tear_AP_ML_Ratio,0.054377989853067785
PREOP_Strength_IR,0.05338313865479637
Pre-Op_ROM_Pre-Op_Abd,0.052229647115962514
Log_Tear_Area,0.05140309112140981
tear_characteristics_Tear_MedLat,0.048360465306379406
PREOP_DIFFICULTY_Overhead,0.047929674179998646
Pain_Frequency_Mean,0.04554879003548736
PREOP_LOP_Overhead,0.04097448112484121
Pre-Op_ROM_Pre-Op_FF,0.03256734679665412
PREOP_FOP_Extreme_Pain,0.031885853987553954
PREOP_DIFFICULTY_Behind_Back,0.02948686720526517
PREOP_LOP_Sleep,0.027735958033949543
PREOP_FOP_Activity_Pain,0.0240676237278311
PREOP_FOP_Sleep_Pain,0.022746642082448493
