Feature,Importance_Score
Aged,0.6625528701052605
Tear_Area_cm2,0.5751981961900106
PREOP_Strength_Add,0.473436126565654
InsuranceType,0.4618946579829292
tear_characteristics_Full,0.46057038662733163
tear_characteristics_Tear_AntPost,0.4165108734198938
ER_IR_Ratio,0.3902697018628631
PREOP_Strength_LO,0.37822784973736595
PREOP_Strength_IR,0.3735406011622075
ROM_Deficit_Score,0.3642101002930254
Pre-Op_ROM_Pre-Op_IR,0.3276610897812734
PREOP_Strength_SS,0.3167869405194093
PREOP_Strength_ER,0.29312607774545224
tear_characteristics_Tear_Thickness,0.27197693562379244
tear_characteristics_Tear_MedLat,0.24866176841434642
Pre-Op_ROM_Pre-Op_ER,0.24793045039575617
Tear_AP_ML_Ratio,0.22413644003809768
Pre-Op_ROM_Pre-Op_Abd,0.18236139539135227
Gender,0.18207678464510518
Pre-Op_ROM_Pre-Op_FF,0.18078155706071625
Pain_Frequency_Mean,0.17141504649726746
PREOP_DIFFICULTY_Overhead,0.16477794292295964
PREOP_LOP_Overhead,0.15339949470628605
PREOP_LOP_Sleep,0.14015284615047413
PREOP_FOP_Extreme_Pain,0.1156607768690926
PREOP_FOP_Activity_Pain,0.11503568595250212
PREOP_DIFFICULTY_Behind_Back,0.11294699380000647
Log_Tear_Area,0.1091378579878409
PREOP_FOP_Sleep_Pain,0.09782630838734688
