Feature,Importance_Score
tear_characteristics_Full,0.6239642576807374
Aged,0.553810783855122
InsuranceType,0.5424569897857199
tear_characteristics_Tear_AntPost,0.48035622311103243
Pre-Op_ROM_Pre-Op_IR,0.3869924579742336
Tear_Area_cm2,0.364958095533574
ER_IR_Ratio,0.30851444922098187
PREOP_Strength_ER,0.29456188994699894
ROM_Deficit_Score,0.278451992339612
PREOP_Strength_Add,0.26308865027847733
Gender,0.25971759521492793
PREOP_Strength_SS,0.22313869760075775
PREOP_Strength_LO,0.21334590143233662
PREOP_DIFFICULTY_Overhead,0.1820281300524363
PREOP_Strength_IR,0.17921469064390572
Pre-Op_ROM_Pre-Op_Abd,0.16792386267823045
Pre-Op_ROM_Pre-Op_ER,0.165117986019257
Pain_Frequency_Mean,0.15803562896400072
Tear_AP_ML_Ratio,0.15293741013581003
PREOP_LOP_Overhead,0.13131478462515947
tear_characteristics_Tear_MedLat,0.13035183787111213
tear_characteristics_Tear_Thickness,0.1188337604926542
PREOP_FOP_Activity_Pain,0.11083305680582826
PREOP_LOP_Sleep,0.10160546756465356
PREOP_DIFFICULTY_Behind_Back,0.10121283643505623
PREOP_FOP_Extreme_Pain,0.10014780644506148
Pre-Op_ROM_Pre-Op_FF,0.09167862176401109
PREOP_FOP_Sleep_Pain,0.07762304777418613
Log_Tear_Area,0.06134873868312937
