Feature,Importance_Score
Aged,0.25544173148753596
InsuranceType,0.2525347692134436
tear_characteristics_Full,0.24356796181551058
tear_characteristics_Tear_AntPost,0.22423023082527851
Pre-Op_ROM_Pre-Op_IR,0.17172749240078136
Tear_Area_cm2,0.16945400926315787
ER_IR_Ratio,0.1340988329052011
ROM_Deficit_Score,0.12652569683400375
PREOP_Strength_ER,0.12100376742721912
PREOP_Strength_Add,0.11371539629110732
Gender,0.0990893128297187
PREOP_Strength_LO,0.09747989120188003
PREOP_Strength_SS,0.08867558276166125
tear_characteristics_Tear_MedLat,0.08721070616314779
PREOP_Strength_IR,0.08330705416985922
Tear_AP_ML_Ratio,0.07368043448354862
tear_characteristics_Tear_Thickness,0.07364783576449699
Pre-Op_ROM_Pre-Op_ER,0.07091683398198469
PREOP_DIFFICULTY_Overhead,0.06805253119118126
Log_Tear_Area,0.06519161318870148
Pre-Op_ROM_Pre-Op_Abd,0.06356433918492337
Pain_Frequency_Mean,0.0593923079946733
PREOP_LOP_Overhead,0.055410772492209104
PREOP_DIFFICULTY_Behind_Back,0.0404954400597059
PREOP_LOP_Sleep,0.03940243800323514
PREOP_FOP_Extreme_Pain,0.038838231970251144
Pre-Op_ROM_Pre-Op_FF,0.037567823666616734
PREOP_FOP_Sleep_Pain,0.026294116502505484
PREOP_FOP_Activity_Pain,0.0260010979093225
