Feature,Importance_Score
Aged,0.5791693674203477
tear_characteristics_Tear_AntPost,0.5028761161046515
InsuranceType,0.39188764418805877
Tear_Area_cm2,0.37499536754761414
tear_characteristics_Full,0.36170022380774924
ER_IR_Ratio,0.29457801432214914
PREOP_Strength_LO,0.2935396846286893
PREOP_Strength_ER,0.2506010767644581
PREOP_Strength_SS,0.24762806787195493
PREOP_Strength_Add,0.23897202504918652
ROM_Deficit_Score,0.22398176854966054
PREOP_Strength_IR,0.222151963832945
tear_characteristics_Tear_Thickness,0.20388565687605648
Pre-Op_ROM_Pre-Op_IR,0.19498754138714866
tear_characteristics_Tear_MedLat,0.19123269326021122
Gender,0.14486265577129925
Pre-Op_ROM_Pre-Op_ER,0.14430367758367374
Pre-Op_ROM_Pre-Op_Abd,0.12877931971518075
PREOP_LOP_Overhead,0.12627733034147104
Log_Tear_Area,0.12106135941530984
PREOP_DIFFICULTY_Overhead,0.1208265043599444
Tear_AP_ML_Ratio,0.11231595951138049
Pain_Frequency_Mean,0.10971720589067636
PREOP_FOP_Extreme_Pain,0.10731025122274679
Pre-Op_ROM_Pre-Op_FF,0.10367308652249574
PREOP_LOP_Sleep,0.09775616962993619
PREOP_FOP_Sleep_Pain,0.07702438290713849
PREOP_DIFFICULTY_Behind_Back,0.07326327019247905
PREOP_FOP_Activity_Pain,0.062058380999284124
