Feature,Importance_Score
tear_characteristics_Full,0.26979612720502644
tear_characteristics_Tear_AntPost,0.2526195272738262
Aged,0.24245924699191723
InsuranceType,0.23161367191547244
Tear_Area_cm2,0.16123986031980622
Pre-Op_ROM_Pre-Op_IR,0.14008257696293916
ER_IR_Ratio,0.11592633337152851
PREOP_Strength_ER,0.1073456299062725
ROM_Deficit_Score,0.08975806836422168
PREOP_Strength_Add,0.08407125771915075
PREOP_Strength_LO,0.08042343435079086
PREOP_Strength_SS,0.07393776020459328
Gender,0.0732607502266916
tear_characteristics_Tear_MedLat,0.0714635574064347
tear_characteristics_Tear_Thickness,0.06950314703370981
Tear_AP_ML_Ratio,0.06600720306712202
Pre-Op_ROM_Pre-Op_ER,0.059168998621070994
Pain_Frequency_Mean,0.05449009694092951
PREOP_Strength_IR,0.0539102551808067
Pre-Op_ROM_Pre-Op_Abd,0.05360740496646539
PREOP_LOP_Overhead,0.04903863170456669
Log_Tear_Area,0.04553694520554082
PREOP_DIFFICULTY_Overhead,0.04508601266032058
PREOP_FOP_Extreme_Pain,0.03857471481392284
PREOP_DIFFICULTY_Behind_Back,0.03303200241264671
Pre-Op_ROM_Pre-Op_FF,0.02907583103456661
PREOP_LOP_Sleep,0.026387656857814926
PREOP_FOP_Sleep_Pain,0.025387923326225838
PREOP_FOP_Activity_Pain,0.02170692051118822
