Feature,Importance_Score
tear_characteristics_Full,0.4116549694601865
Aged,0.37279203018015683
InsuranceType,0.35642370889150315
tear_characteristics_Tear_AntPost,0.31582615892130966
Tear_Area_cm2,0.28635028573651966
Pre-Op_ROM_Pre-Op_IR,0.21121434523031368
ER_IR_Ratio,0.18307374652007272
PREOP_Strength_ER,0.17382065617002432
ROM_Deficit_Score,0.16637458652163767
PREOP_Strength_Add,0.1621345227828597
PREOP_Strength_LO,0.13446644770494695
PREOP_Strength_SS,0.13219908845165898
Gender,0.12502516441375214
Tear_AP_ML_Ratio,0.11445805478788858
tear_characteristics_Tear_MedLat,0.1132279541835359
tear_characteristics_Tear_Thickness,0.11114197631571816
PREOP_Strength_IR,0.1066686994560695
Pre-Op_ROM_Pre-Op_ER,0.09746690493602855
Pain_Frequency_Mean,0.08925940206756344
Pre-Op_ROM_Pre-Op_Abd,0.0875880487147383
PREOP_DIFFICULTY_Overhead,0.08699183176528032
PREOP_LOP_Overhead,0.0764201008189939
Log_Tear_Area,0.06718475234547731
Pre-Op_ROM_Pre-Op_FF,0.061768764755428265
PREOP_LOP_Sleep,0.05453267875386928
PREOP_DIFFICULTY_Behind_Back,0.052837772384534916
PREOP_FOP_Extreme_Pain,0.0451201321941925
PREOP_FOP_Activity_Pain,0.04445088691757999
PREOP_FOP_Sleep_Pain,0.03919629407985082
