Feature,Importance_Score
Aged,0.30699226307117694
tear_characteristics_Full,0.2886624120507707
InsuranceType,0.2828400356426678
tear_characteristics_Tear_AntPost,0.2706989519145362
Tear_Area_cm2,0.21649700225430568
Pre-Op_ROM_Pre-Op_IR,0.17885908890353489
ER_IR_Ratio,0.15047662979869383
ROM_Deficit_Score,0.1274699391008661
PREOP_Strength_Add,0.12537589916550718
PREOP_Strength_ER,0.11844325167661572
Gender,0.11061781444578533
PREOP_Strength_LO,0.09666109821801468
tear_characteristics_Tear_Thickness,0.09599266261775635
Pre-Op_ROM_Pre-Op_ER,0.08840116290345124
Tear_AP_ML_Ratio,0.08779848229298286
tear_characteristics_Tear_MedLat,0.08680786659095142
PREOP_Strength_SS,0.08551538274679406
PREOP_Strength_IR,0.07927361297597514
Pre-Op_ROM_Pre-Op_Abd,0.07197989888108854
PREOP_LOP_Overhead,0.06379772798499526
PREOP_DIFFICULTY_Overhead,0.06333096587700118
Pain_Frequency_Mean,0.06235625036745223
PREOP_FOP_Extreme_Pain,0.050874817019171355
Log_Tear_Area,0.044980492559863715
PREOP_DIFFICULTY_Behind_Back,0.04439114569272649
Pre-Op_ROM_Pre-Op_FF,0.04292635146827756
PREOP_LOP_Sleep,0.03920154402756714
PREOP_FOP_Sleep_Pain,0.03574024690425427
PREOP_FOP_Activity_Pain,0.028369764625410437
