Feature,Importance_Score
Aged,0.2477440361054445
InsuranceType,0.23220407394286954
tear_characteristics_Full,0.21935788084050714
tear_characteristics_Tear_AntPost,0.21377732041038508
Tear_Area_cm2,0.1583083550077343
Pre-Op_ROM_Pre-Op_IR,0.15679976925292402
ER_IR_Ratio,0.12326658827961548
PREOP_Strength_ER,0.12048249048873337
PREOP_Strength_Add,0.110388384863241
ROM_Deficit_Score,0.10652910012653355
tear_characteristics_Tear_Thickness,0.09741682497488097
PREOP_Strength_LO,0.09228164600717925
Gender,0.09141594360077653
PREOP_Strength_SS,0.07978391390239391
Tear_AP_ML_Ratio,0.07163746899287199
tear_characteristics_Tear_MedLat,0.07106228430972485
Pre-Op_ROM_Pre-Op_ER,0.06555643131325145
PREOP_Strength_IR,0.06418948072425103
Pre-Op_ROM_Pre-Op_Abd,0.057337393376420714
PREOP_DIFFICULTY_Overhead,0.05624038378703898
PREOP_LOP_Overhead,0.05158791645261974
Pain_Frequency_Mean,0.047682262986223536
Log_Tear_Area,0.04060135191441402
PREOP_FOP_Extreme_Pain,0.03623501294510142
Pre-Op_ROM_Pre-Op_FF,0.035429284326008496
PREOP_DIFFICULTY_Behind_Back,0.03331880899890629
PREOP_LOP_Sleep,0.03323408956788203
PREOP_FOP_Sleep_Pain,0.026702040732877345
PREOP_FOP_Activity_Pain,0.024220027604995833
