Feature,Importance_Score
Aged,0.6114691895268636
tear_characteristics_Full,0.5384652063914419
InsuranceType,0.5263487470970125
tear_characteristics_Tear_AntPost,0.5209783274379984
Tear_Area_cm2,0.36305340573530737
PREOP_Strength_Add,0.30412396919611373
Pre-Op_ROM_Pre-Op_IR,0.28151888468640374
PREOP_Strength_ER,0.2737462543699906
ER_IR_Ratio,0.26733676970278114
PREOP_Strength_LO,0.2544612758381845
ROM_Deficit_Score,0.24576448258949465
PREOP_Strength_SS,0.20422604681852383
tear_characteristics_Tear_MedLat,0.1945959421473052
Gender,0.19167759566856335
Tear_AP_ML_Ratio,0.18957155631201983
PREOP_Strength_IR,0.1735449932250299
Pre-Op_ROM_Pre-Op_Abd,0.15815749726284867
tear_characteristics_Tear_Thickness,0.14138116748976173
Pain_Frequency_Mean,0.13953704662762223
Pre-Op_ROM_Pre-Op_ER,0.13104775051713802
PREOP_DIFFICULTY_Overhead,0.12325897165699919
PREOP_LOP_Overhead,0.12045728960421571
PREOP_DIFFICULTY_Behind_Back,0.09118057654012943
PREOP_LOP_Sleep,0.08897834706808629
Pre-Op_ROM_Pre-Op_FF,0.0783248391793754
Log_Tear_Area,0.07169933081311816
PREOP_FOP_Extreme_Pain,0.07029419937960402
PREOP_FOP_Activity_Pain,0.054646952981270674
PREOP_FOP_Sleep_Pain,0.05258120852967639
