Feature,Importance_Score
tear_characteristics_Full,0.26137676138008986
Aged,0.22822093224915244
InsuranceType,0.22597521439294543
Pre-Op_ROM_Pre-Op_IR,0.17364185714834962
tear_characteristics_Tear_AntPost,0.1671730248167243
Tear_Area_cm2,0.1424976917515853
PREOP_Strength_ER,0.116693804362661
ER_IR_Ratio,0.11042703844769755
ROM_Deficit_Score,0.11034937522253478
PREOP_Strength_LO,0.0965362550984013
PREOP_Strength_SS,0.07721881847535565
PREOP_Strength_Add,0.07385886275872747
Log_Tear_Area,0.06999191936091907
Pre-Op_ROM_Pre-Op_ER,0.06469832704200257
Gender,0.06300306443661265
tear_characteristics_Tear_Thickness,0.06124755470175345
tear_characteristics_Tear_MedLat,0.05754769126024699
Pre-Op_ROM_Pre-Op_Abd,0.05646098317627173
PREOP_Strength_IR,0.055952730936318085
Tear_AP_ML_Ratio,0.05239628882171927
PREOP_DIFFICULTY_Overhead,0.050771025680833574
Pain_Frequency_Mean,0.049230654681933134
PREOP_LOP_Overhead,0.04816530137527425
PREOP_FOP_Extreme_Pain,0.04391547967605599
PREOP_DIFFICULTY_Behind_Back,0.0424133038762494
PREOP_FOP_Sleep_Pain,0.03210463010297706
Pre-Op_ROM_Pre-Op_FF,0.027719199515019954
PREOP_LOP_Sleep,0.023177280067209562
PREOP_FOP_Activity_Pain,0.02000873165304796
