Feature,Importance_Score
tear_characteristics_Full,0.34491234349724226
tear_characteristics_Tear_AntPost,0.31229956817016813
Aged,0.311484819364448
InsuranceType,0.29285538700466746
Tear_Area_cm2,0.22020417368710743
Pre-Op_ROM_Pre-Op_IR,0.18842222994707833
tear_characteristics_Tear_Thickness,0.14699079244261898
PREOP_Strength_ER,0.141216427356948
ER_IR_Ratio,0.1387290122412465
ROM_Deficit_Score,0.12804465617138489
PREOP_Strength_Add,0.10930399606770413
PREOP_Strength_LO,0.106889682416878
tear_characteristics_Tear_MedLat,0.09428004159412993
Gender,0.08787757271109958
PREOP_Strength_SS,0.08511953117137915
Tear_AP_ML_Ratio,0.08382951206165501
PREOP_Strength_IR,0.08180492377710577
Log_Tear_Area,0.07542692304816889
Pre-Op_ROM_Pre-Op_ER,0.0720329091295672
PREOP_DIFFICULTY_Overhead,0.0675642674027293
Pain_Frequency_Mean,0.06664596042870025
Pre-Op_ROM_Pre-Op_Abd,0.06351245557638198
PREOP_LOP_Overhead,0.06171680086098884
PREOP_FOP_Extreme_Pain,0.0477996633836996
PREOP_DIFFICULTY_Behind_Back,0.04170428174087396
PREOP_LOP_Sleep,0.038798851860331315
Pre-Op_ROM_Pre-Op_FF,0.036104627896928726
PREOP_FOP_Sleep_Pain,0.027352405424792135
PREOP_FOP_Activity_Pain,0.025510899145880606
