Feature,Importance_Score
Aged,0.2897065683018127
InsuranceType,0.26966721693603285
tear_characteristics_Full,0.2664231256987706
tear_characteristics_Tear_AntPost,0.250237338489186
Tear_Area_cm2,0.19362012967344627
Pre-Op_ROM_Pre-Op_IR,0.15282901551494396
ER_IR_Ratio,0.12749532577035577
ROM_Deficit_Score,0.1257222137049461
PREOP_Strength_Add,0.12499423757326264
PREOP_Strength_ER,0.10908576096700574
tear_characteristics_Tear_MedLat,0.10280880372123222
PREOP_Strength_LO,0.1025830209513237
PREOP_Strength_IR,0.09482217816641418
Gender,0.09391162628512319
Log_Tear_Area,0.09371528626589068
PREOP_Strength_SS,0.08298751068534282
Tear_AP_ML_Ratio,0.08157050035522406
tear_characteristics_Tear_Thickness,0.07971068645815688
Pre-Op_ROM_Pre-Op_Abd,0.07565570095845606
Pre-Op_ROM_Pre-Op_ER,0.0630043479531151
Pain_Frequency_Mean,0.061821151256659025
PREOP_LOP_Overhead,0.05711697705674896
PREOP_DIFFICULTY_Overhead,0.05372360080605854
PREOP_FOP_Extreme_Pain,0.04169113520043214
PREOP_LOP_Sleep,0.04004402989301088
PREOP_DIFFICULTY_Behind_Back,0.03916772214128162
Pre-Op_ROM_Pre-Op_FF,0.03740025205784579
PREOP_FOP_Activity_Pain,0.029235655168411187
PREOP_FOP_Sleep_Pain,0.020692883774220794
