Feature,Importance_Score
tear_characteristics_Full,0.27122478764726116
InsuranceType,0.24982226303940067
Aged,0.2441789503052021
tear_characteristics_Tear_AntPost,0.2253067928186293
Tear_Area_cm2,0.17693285868194644
Pre-Op_ROM_Pre-Op_IR,0.1554459262817957
ER_IR_Ratio,0.15020326191639113
ROM_Deficit_Score,0.12313670102334519
PREOP_Strength_Add,0.11333904454722592
PREOP_Strength_ER,0.11233791540364906
PREOP_Strength_LO,0.10433975133792932
Gender,0.08509131052816231
PREOP_Strength_SS,0.08111383853314554
Tear_AP_ML_Ratio,0.08048386700305975
Pre-Op_ROM_Pre-Op_Abd,0.07027457605767799
tear_characteristics_Tear_Thickness,0.06946079944654582
PREOP_Strength_IR,0.06703098892696843
tear_characteristics_Tear_MedLat,0.06415379092220246
Pre-Op_ROM_Pre-Op_ER,0.057964850651999224
PREOP_DIFFICULTY_Overhead,0.0573716504272006
PREOP_LOP_Overhead,0.05732001507313026
Pain_Frequency_Mean,0.05542062656988202
PREOP_DIFFICULTY_Behind_Back,0.04202252038378971
PREOP_FOP_Extreme_Pain,0.04153751706451686
Pre-Op_ROM_Pre-Op_FF,0.03801345504656243
PREOP_FOP_Activity_Pain,0.03205975243942902
PREOP_LOP_Sleep,0.031438183690848706
PREOP_FOP_Sleep_Pain,0.030325798685877252
Log_Tear_Area,0.02595405645259028
