Feature,Importance_Score
tear_characteristics_Full,0.24223395376792628
Aged,0.22728790615720906
InsuranceType,0.21351371446497344
tear_characteristics_Tear_AntPost,0.17315680534064526
Tear_Area_cm2,0.16486429524246873
Pre-Op_ROM_Pre-Op_IR,0.1486484227214778
PREOP_Strength_ER,0.10559881273280206
ER_IR_Ratio,0.10159877126325048
ROM_Deficit_Score,0.09544341039334868
PREOP_Strength_Add,0.08202710328573451
Gender,0.06960569573648338
Tear_AP_ML_Ratio,0.06799157353953535
PREOP_Strength_LO,0.0673706025700526
PREOP_Strength_SS,0.06454422615590372
tear_characteristics_Tear_MedLat,0.06427325694624791
Log_Tear_Area,0.05947571713967612
tear_characteristics_Tear_Thickness,0.05803128406500359
Pre-Op_ROM_Pre-Op_ER,0.05640130556881495
PREOP_Strength_IR,0.048146527897558265
PREOP_LOP_Overhead,0.045989608538830294
Pain_Frequency_Mean,0.043873427028251824
Pre-Op_ROM_Pre-Op_Abd,0.043051336576966234
PREOP_FOP_Extreme_Pain,0.0418298165534252
PREOP_DIFFICULTY_Overhead,0.04007529066482615
PREOP_LOP_Sleep,0.02895135408794765
Pre-Op_ROM_Pre-Op_FF,0.028950292355126875
PREOP_DIFFICULTY_Behind_Back,0.027228072064482117
PREOP_FOP_Sleep_Pain,0.026276759873806593
PREOP_FOP_Activity_Pain,0.021517802351301654
