Feature,Importance_Score
tear_characteristics_Full,0.2976651243578355
Aged,0.2822118386614937
InsuranceType,0.27665198418949877
tear_characteristics_Tear_AntPost,0.22696396708631214
Tear_Area_cm2,0.21173143820066823
Pre-Op_ROM_Pre-Op_IR,0.1844077946448981
ER_IR_Ratio,0.13737347173954012
PREOP_Strength_ER,0.1315934103392833
ROM_Deficit_Score,0.11329329794257677
tear_characteristics_Tear_Thickness,0.11206559378751998
PREOP_Strength_Add,0.0966409479542898
PREOP_Strength_LO,0.0924806769124712
Gender,0.08892472873458435
tear_characteristics_Tear_MedLat,0.08474376606298727
PREOP_Strength_SS,0.08060449840611464
Pre-Op_ROM_Pre-Op_ER,0.08032119421428059
Tear_AP_ML_Ratio,0.07555369894317164
Log_Tear_Area,0.06910651288579919
Pre-Op_ROM_Pre-Op_Abd,0.06526652551132374
PREOP_DIFFICULTY_Overhead,0.061745402624727136
PREOP_Strength_IR,0.06026253778505157
PREOP_LOP_Overhead,0.05631394494847555
Pain_Frequency_Mean,0.054067434154419475
PREOP_FOP_Extreme_Pain,0.05009562472530927
PREOP_DIFFICULTY_Behind_Back,0.042719463132740804
Pre-Op_ROM_Pre-Op_FF,0.03848094060137661
PREOP_LOP_Sleep,0.03750375382423252
PREOP_FOP_Sleep_Pain,0.032889921948073796
PREOP_FOP_Activity_Pain,0.021460958056510857
