Feature,Importance_Score
tear_characteristics_Full,0.2396729807373748
InsuranceType,0.19748636587505694
Aged,0.18014828465430832
Pre-Op_ROM_Pre-Op_IR,0.1582330375019634
tear_characteristics_Tear_AntPost,0.12768951386420643
Tear_Area_cm2,0.09869208768452399
ER_IR_Ratio,0.0865888350844051
PREOP_Strength_SS,0.07708952531386752
PREOP_Strength_ER,0.07447198852115938
Log_Tear_Area,0.07016240697358234
Gender,0.06899627562438083
tear_characteristics_Tear_MedLat,0.06345461911644876
Tear_AP_ML_Ratio,0.06227129522604785
ROM_Deficit_Score,0.059760648034480834
PREOP_LOP_Overhead,0.05439277232187252
PREOP_FOP_Sleep_Pain,0.04786951514824608
PREOP_Strength_Add,0.046181226624690985
PREOP_DIFFICULTY_Overhead,0.04614269487273298
Pre-Op_ROM_Pre-Op_ER,0.04381812274856911
tear_characteristics_Tear_Thickness,0.0410473542517452
Pre-Op_ROM_Pre-Op_Abd,0.038935821965884666
PREOP_Strength_IR,0.03828220487515952
PREOP_FOP_Extreme_Pain,0.036622733700821766
PREOP_Strength_LO,0.03604901793400527
Pain_Frequency_Mean,0.030731574239511252
PREOP_DIFFICULTY_Behind_Back,0.026245232163144887
Pre-Op_ROM_Pre-Op_FF,0.02151675403158959
PREOP_LOP_Sleep,0.01815863010620788
PREOP_FOP_Activity_Pain,0.012095202875872534
