Feature,Importance_Score
Aged,0.5134336751240678
tear_characteristics_Full,0.5116352000697758
tear_characteristics_Tear_AntPost,0.4744477489934188
InsuranceType,0.38444933666238906
Tear_Area_cm2,0.3517856021495638
ROM_Deficit_Score,0.19036144328995355
PREOP_Strength_LO,0.18671536640783223
PREOP_Strength_Add,0.18134259751382764
Pre-Op_ROM_Pre-Op_IR,0.17971247632612777
PREOP_Strength_ER,0.17411619471895695
ER_IR_Ratio,0.1700766330360888
tear_characteristics_Tear_Thickness,0.15961280495328367
PREOP_Strength_IR,0.15571093729698082
PREOP_Strength_SS,0.1502530859819078
Tear_AP_ML_Ratio,0.13170948139788674
tear_characteristics_Tear_MedLat,0.12369023382112045
Log_Tear_Area,0.11239169650812593
Pain_Frequency_Mean,0.1064678529557838
Gender,0.10605448075562947
Pre-Op_ROM_Pre-Op_Abd,0.09414108742899562
PREOP_LOP_Overhead,0.08800217001402226
Pre-Op_ROM_Pre-Op_ER,0.08404391159265903
Pre-Op_ROM_Pre-Op_FF,0.07933773825616408
PREOP_DIFFICULTY_Behind_Back,0.07343008944647869
PREOP_LOP_Sleep,0.059532498081752976
PREOP_DIFFICULTY_Overhead,0.04926652076848032
PREOP_FOP_Activity_Pain,0.0462259461699871
PREOP_FOP_Extreme_Pain,0.042517959281853424
PREOP_FOP_Sleep_Pain,0.0364600320366245
