Feature,Importance_Score
Aged,0.2571368854951311
InsuranceType,0.22904170355279113
tear_characteristics_Full,0.22814477277798692
tear_characteristics_Tear_AntPost,0.2207828624668907
Tear_Area_cm2,0.18869075813006395
Pre-Op_ROM_Pre-Op_IR,0.16478251254828705
ER_IR_Ratio,0.12814618712234221
ROM_Deficit_Score,0.12642774900185424
PREOP_Strength_Add,0.11729793219895752
PREOP_Strength_ER,0.1102754242310655
tear_characteristics_Tear_Thickness,0.09717294338907069
PREOP_Strength_LO,0.09626881577289714
Gender,0.08737309302327016
PREOP_Strength_IR,0.08196267975704817
Tear_AP_ML_Ratio,0.07618979828334593
tear_characteristics_Tear_MedLat,0.07439396643948028
PREOP_Strength_SS,0.07429388873754368
Pre-Op_ROM_Pre-Op_ER,0.0681283477409914
PREOP_DIFFICULTY_Overhead,0.0645574657261963
Pre-Op_ROM_Pre-Op_Abd,0.06269033367494657
Pain_Frequency_Mean,0.05923033066039443
Log_Tear_Area,0.055219565063900404
PREOP_LOP_Overhead,0.05155726840328721
PREOP_FOP_Extreme_Pain,0.03981222419170336
PREOP_DIFFICULTY_Behind_Back,0.03850954364641901
Pre-Op_ROM_Pre-Op_FF,0.03638750047024349
PREOP_LOP_Sleep,0.03428449519146638
PREOP_FOP_Sleep_Pain,0.03170987569731301
PREOP_FOP_Activity_Pain,0.03165235866463963
